Name: CCTV-4, URL: http://219.159.194.54:8181/tsfile/live/0004_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东方卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-dfws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东方卫视, URL: http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 东方卫视, URL: http://124.128.73.58:9901/tsfile/live/0107_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 东方卫视, URL: http://58.57.21.166:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 东方卫视, URL: http://58.51.111.46:1111/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4810 ms
Name: 东方卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3789 ms
Name: 东方卫视, URL: http://219.159.194.172:8181/tsfile/live/0107_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 东方卫视, URL: http://58.57.21.166:9901/tsfile/live/0107_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 东方卫视, URL: http://219.159.194.54:8181/tsfile/live/0107_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东南卫视, URL: http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 485 ms
Name: 东南卫视, URL: http://139.196.151.191:5215/rtp/239.45.1.121:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 东南卫视, URL: http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 东南卫视, URL: http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: 东南卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_5.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 762 ms
Name: 东南卫视, URL: http://39.98.201.151:9090/udp/225.1.8.79:8148$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 东南卫视, URL: http://115.234.227.164:8808/udp/233.50.201.146:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东南卫视, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265033$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 东南卫视, URL: http://dd.ddzb.fun/php/migu.php?id=dnws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 东南卫视, URL: http://111.61.236.247:9081/hls/42/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: 东南卫视, URL: http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: 东南卫视, URL: http://116.117.105.198:8096/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: 东南卫视, URL: http://221.0.78.198:1681/hls/10240/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东南卫视, URL: http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: 东南卫视, URL: http://vod.hnqczh.cn:808/hls/30/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 东南卫视, URL: http://39.98.201.151:9090/udp/225.1.8.149:8112$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 东南卫视, URL: http://113.57.20.158:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 518 ms
Name: 东南卫视, URL: http://123.182.60.29:9002/hls/29/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 625 ms
Name: 东南卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 东南卫视, URL: http://123.166.61.70:8003/hls/53/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 450 ms
Name: 东南卫视, URL: http://117.72.68.25:9930/fujian.php?id=5$订阅源, Date: None, Resolution: None, Response Time: 494 ms
Name: 东南卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 东南卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 东南卫视, URL: http://222.218.158.104:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 东南卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3789 ms
Name: 东南卫视, URL: http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 东南卫视, URL: http://124.128.73.58:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 东南卫视, URL: http://219.159.194.172:8181/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 东南卫视, URL: http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 东南卫视, URL: http://58.57.21.166:9901/tsfile/live/0137_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 东南卫视, URL: http://121.24.98.154:8090/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 甘肃卫视, URL: http://139.196.151.191:5215/rtp/239.45.1.234:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 甘肃卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 甘肃卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031121$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 甘肃卫视, URL: http://39.98.201.151:9090/udp/225.1.8.162:8188$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 甘肃卫视, URL: http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 甘肃卫视, URL: http://111.61.236.247:9081/hls/54/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: 甘肃卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_13.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 762 ms
Name: 甘肃卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031121/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 甘肃卫视, URL: http://dd.ddzb.fun/php/migu.php?id=gsws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 甘肃卫视, URL: http://58.216.229.130:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 511 ms
Name: 甘肃卫视, URL: http://221.213.69.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 583 ms
Name: 甘肃卫视, URL: http://202.100.46.58:9901/tsfile/live/1035_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 甘肃卫视, URL: http://vod.hnqczh.cn:808/hls/49/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 甘肃卫视, URL: http://60.164.128.167:8029/rtp/239.255.30.249:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 87 ms
Name: 甘肃卫视, URL: http://124.128.73.58:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 甘肃卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-gsws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 甘肃卫视, URL: http://58.57.21.166:9901/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 甘肃卫视, URL: http://219.159.194.172:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 甘肃卫视, URL: http://222.134.245.16:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4899 ms
Name: 甘肃卫视, URL: http://222.218.158.104:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 甘肃卫视, URL: http://58.57.21.166:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 甘肃卫视, URL: http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: 广西卫视, URL: http://139.196.151.191:5215/rtp/239.45.0.5:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 广西卫视, URL: http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 广西卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000011000031118$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 广西卫视, URL: http://58.216.229.130:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 511 ms
Name: 广西卫视, URL: http://221.0.78.198:1681/hls/10239/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 广西卫视, URL: http://119.163.199.98:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: 广西卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_9.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 762 ms
Name: 广西卫视, URL: http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 广西卫视, URL: http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 广西卫视, URL: http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: 广西卫视, URL: http://111.61.236.247:9081/hls/44/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: 广西卫视, URL: http://116.117.105.198:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: 广西卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 广西卫视, URL: http://vod.hnqczh.cn:808/hls/40/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 广西卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 广西卫视, URL: http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 840 ms
Name: 广西卫视, URL: http://39.98.201.151:9090/udp/225.1.8.152:8300$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 广西卫视, URL: http://dd.ddzb.fun/php/migu.php?id=gxws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 广西卫视, URL: http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: 广西卫视, URL: http://221.213.69.82:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 583 ms
Name: 广西卫视, URL: http://60.164.128.167:8029/rtp/239.255.29.4:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 87 ms
Name: 广西卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-gxws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 广西卫视, URL: http://124.128.73.58:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 广西卫视, URL: http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 广西卫视, URL: http://58.57.21.166:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 广西卫视, URL: http://222.218.158.104:8181/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 广西卫视, URL: http://219.159.194.172:8181/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 广西卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3789 ms
Name: 广西卫视, URL: http://121.24.98.154:8090/hls/85/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 广西卫视, URL: http://58.57.21.166:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 贵州卫视, URL: http://139.196.151.191:5215/rtp/239.45.1.80:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 贵州卫视, URL: http://123.129.70.178:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: 贵州卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 贵州卫视, URL: http://39.98.201.151:9090/udp/225.1.8.77:8076$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 贵州卫视, URL: http://119.163.199.98:9901/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: 贵州卫视, URL: http://221.0.78.198:1681/hls/10249/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 贵州卫视, URL: http://119.163.199.98:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: 贵州卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 贵州卫视, URL: http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 贵州卫视, URL: http://vod.hnqczh.cn:808/hls/39/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 贵州卫视, URL: http://123.182.60.29:9002/hls/38/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 625 ms
Name: 贵州卫视, URL: http://202.100.46.58:9901/tsfile/live/1034_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 贵州卫视, URL: http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 840 ms
Name: 贵州卫视, URL: http://58.48.37.158:1111/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: 贵州卫视, URL: http://115.234.227.164:8808/udp/233.50.201.142:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 贵州卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000004000025843$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 贵州卫视, URL: http://123.166.61.70:8003/hls/54/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 450 ms
Name: 贵州卫视, URL: http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 724 ms
Name: 贵州卫视, URL: http://116.117.105.198:8096/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 461 ms
Name: 贵州卫视, URL: http://dd.ddzb.fun/php/migu.php?id=gzws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 贵州卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 762 ms
Name: 贵州卫视, URL: http://39.98.201.151:9090/udp/225.1.8.144:8120$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 贵州卫视, URL: http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: 贵州卫视, URL: http://111.61.236.247:9081/hls/37/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: 贵州卫视, URL: http://60.164.128.167:8029/rtp/239.255.30.98:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 87 ms
Name: 贵州卫视, URL: http://110.7.128.156:8096/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 462 ms
Name: 贵州卫视, URL: http://124.128.73.58:9901/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 贵州卫视, URL: http://222.218.158.104:8181/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 贵州卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-gzws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 贵州卫视, URL: http://121.24.98.154:8090/hls/40/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 贵州卫视, URL: http://58.57.21.166:9901/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 贵州卫视, URL: http://222.134.245.16:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4899 ms
Name: 贵州卫视, URL: http://219.159.194.172:8181/tsfile/live/0120_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 贵州卫视, URL: http://58.57.21.166:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 贵州卫视, URL: http://124.128.73.58:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 海南卫视, URL: http://139.196.151.191:5215/rtp/239.45.1.81:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 海南卫视, URL: http://123.166.61.70:8003/hls/63/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 450 ms
Name: 海南卫视, URL: http://117.27.190.42:9998/tsfile/live/23272_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 442 ms
Name: 海南卫视, URL: http://39.98.201.151:9090/udp/225.1.8.158:8304$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 海南卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 海南卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000004000006211$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 海南卫视, URL: http://221.0.78.198:1681/hls/10262/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 海南卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 海南卫视, URL: http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e$订阅源, Date: None, Resolution: None, Response Time: 381 ms
Name: 海南卫视, URL: http://dd.ddzb.fun/php/migu.php?id=hinws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 海南卫视, URL: http://59.173.243.210:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 414 ms
Name: 海南卫视, URL: http://kxrj.site:998/123/mg.php?id=hinws$订阅源, Date: None, Resolution: 1280x720, Response Time: 125 ms
Name: 海南卫视, URL: http://vod.hnqczh.cn:808/hls/31/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 海南卫视, URL: http://58.57.21.166:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 海南卫视, URL: http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 海南卫视, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-hinws$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 河北卫视, URL: http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 485 ms
Name: 河北卫视, URL: http://139.196.151.191:5215/rtp/239.45.1.44:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
Name: 河北卫视, URL: http://123.182.60.29:9002/hls/18/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 625 ms
Name: 河北卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 327 ms
Name: 河北卫视, URL: http://www.72444165.xyz:5005/itv/bestzb/5000000006000040016$订阅源, Date: None, Resolution: None, Response Time: 1300 ms
Name: 河北卫视, URL: http://vod.hnqczh.cn:808/hls/44/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 415 ms
Name: 河北卫视, URL: http://111.61.236.247:9081/hls/17/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: 河北卫视, URL: http://39.98.201.151:9090/udp/225.1.8.76:8002$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 河北卫视, URL: http://219.147.200.9:18080/newlive/live/hls/38/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1142 ms
Name: 河北卫视, URL: http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: 河北卫视, URL: http://39.98.201.151:9090/udp/225.1.8.150:8292$订阅源, Date: None, Resolution: None, Response Time: 830 ms
Name: 河北卫视, URL: http://123.129.70.178:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: 河北卫视, URL: http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58$订阅源, Date: None, Resolution: 960x540, Response Time: 125 ms
Name: 河北卫视, URL: http://36.35.16.98:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 762 ms
Name: 河北卫视, URL: http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 447 ms
Name: 河北卫视, URL: http://115.234.227.164:8808/udp/233.50.200.105:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 河北卫视, URL: http://gslbservzqhsw.itv.cmvideo.cn/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 600 ms
Name: 河北卫视, URL: http://58.57.21.166:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 河北卫视, URL: http://fangke.blueswords.com:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3789 ms
Name: 河北卫视, URL: http://58.57.21.166:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 721 ms
Name: 河北卫视, URL: http://124.128.73.58:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 河北卫视, URL: http://219.159.194.172:8181/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 426 ms
Name: 河北卫视, URL: http://222.218.158.104:8181/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: 河北卫视, URL: http://222.134.245.16:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4899 ms
Name: 河北卫视, URL: http://121.24.98.154:8090/hls/25/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 399 ms
Name: 河北卫视, URL: http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 948 ms
Name: 河南卫视, URL: http://139.196.151.191:5215/rtp/239.45.0.3:5140$上海电信组播源, Date: 2024-03-01, Resolution: None, Response Time: 2999 ms
